Label,H2Kc,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,H42Kc,H2KH5Kc,CPP,Energy,HNR05,HNR15,HNR25,HNR35,strF0,normalized_time,phonation,tone,Speaker
yu’u,8.993,0.117,4.023,0.172,18.229,9.281,-5.089,35.883,15.221,1.348,12.165,24.028,30.431,35.811,133.158,0.664,Laryngealized,HL,RD
yu’u,8.177,0.247,3.945,0.302,18.481,9.503,-4.244,35.047,15.299,1.287,12.893,24.638,30.867,36.046,132.98,0.668,Laryngealized,HL,RD
yu’u,7.399,0.388,3.796,0.444,18.986,9.721,-3.366,34.448,15.349,1.234,13.347,24.971,31.104,36.13,132.94,0.672,Laryngealized,HL,RD
yu’u,7.246,0.354,3.922,0.41,19.053,9.242,-3.404,33.768,15.432,1.187,13.961,25.516,31.544,36.392,132.934,0.677,Laryngealized,HL,RD
yu’u,6.166,0.461,3.867,0.517,19.534,9.58,-2.335,33.019,15.417,1.161,14.546,25.944,31.842,36.562,132.932,0.681,Laryngealized,HL,RD
yu’u,6.126,0.572,3.978,0.629,19.829,9.533,-2.474,32.807,15.52,1.137,15.029,26.333,32.111,36.726,132.89,0.685,Laryngealized,HL,RD
yu’u,5.59,0.642,4.104,0.697,20.268,9.832,-2.14,32.569,15.676,1.115,15.697,26.798,32.388,36.917,132.799,0.69,Laryngealized,HL,RD
yu’u,5.031,0.641,4.223,0.698,20.14,10.151,-1.764,32.753,15.886,1.075,16.371,27.457,32.928,37.256,132.659,0.694,Laryngealized,HL,RD
yu’u,4.34,0.74,4.03,0.795,20.305,10.314,-0.953,32.164,15.945,1.059,16.86,27.825,33.196,37.381,132.466,0.698,Laryngealized,HL,RD
yu’u,3.794,0.815,4.108,0.868,20.566,10.425,-0.574,31.86,15.886,1.002,17.469,28.365,33.552,37.558,132.175,0.703,Laryngealized,HL,RD
yu’u,4.092,0.755,4.086,0.806,20.286,10.172,-0.933,31.95,16.008,0.974,17.949,28.778,33.831,37.651,131.818,0.707,Laryngealized,HL,RD
yu’u,3.59,0.769,4.122,0.815,20.456,10.453,-0.566,32.067,16.183,0.927,18.468,29.264,34.222,37.915,131.325,0.711,Laryngealized,HL,RD
yu’u,4.223,0.792,4.174,0.835,20.408,10.219,-1.349,32.139,16.246,0.915,19.105,29.716,34.514,38.054,130.791,0.716,Laryngealized,HL,RD
yu’u,4.003,0.897,4.312,0.936,20.707,10.682,-1.365,32.615,16.187,0.898,19.475,30.003,34.736,38.178,130.244,0.72,Laryngealized,HL,RD
yu’u,4.505,0.837,4.467,0.874,20.602,10.366,-2.111,32.81,16.235,0.884,19.86,30.204,34.858,38.223,129.704,0.724,Laryngealized,HL,RD
yu’u,4.347,0.924,4.659,0.957,20.819,10.923,-2.24,33.555,16.086,0.867,20.103,30.412,35.002,38.273,129.188,0.728,Laryngealized,HL,RD
yu’u,5.281,0.908,4.621,0.94,20.648,10.533,-3.231,33.664,16.018,0.865,20.401,30.746,35.223,38.4,128.677,0.733,Laryngealized,HL,RD
yu’u,5.694,0.952,4.747,0.982,20.639,10.884,-3.887,34.947,15.917,0.803,20.201,30.546,35.094,38.365,128.21,0.737,Laryngealized,HL,RD
yu’u,6.412,0.835,4.693,0.864,20.355,10.602,-4.662,35.372,15.797,0.794,20.217,30.438,34.997,38.294,127.838,0.741,Laryngealized,HL,RD
yu’u,6.478,0.842,4.684,0.868,20.33,10.94,-4.831,36.101,15.636,0.729,20.009,30.118,34.712,38.084,127.533,0.746,Laryngealized,HL,RD
yu’u,6.832,0.822,4.786,0.847,20.055,10.883,-5.401,36.456,15.747,0.727,19.511,29.667,34.408,37.924,127.324,0.75,Laryngealized,HL,RD
yu’u,6.67,0.797,4.977,0.821,20.217,11.112,-5.542,36.747,15.659,0.716,19.252,29.283,34.09,37.727,127.186,0.754,Laryngealized,HL,RD
yu’u,6.61,0.686,5.217,0.708,19.963,11.043,-5.841,36.867,15.68,0.698,19.135,29.133,33.977,37.683,127.145,0.759,Laryngealized,HL,RD
yu’u,6.186,0.676,5.168,0.698,19.838,11.075,-5.468,36.631,15.732,0.68,19.077,28.925,33.791,37.593,127.173,0.763,Laryngealized,HL,RD
yu’u,6.207,0.653,4.826,0.672,19.32,10.84,-5.264,36.471,15.769,0.652,19.003,28.771,33.661,37.492,127.243,0.767,Laryngealized,HL,RD
yu’u,5.669,0.574,4.667,0.594,19.067,10.729,-4.669,35.931,15.775,0.612,19.006,28.696,33.536,37.393,127.356,0.772,Laryngealized,HL,RD
yu’u,5.013,0.535,4.67,0.554,18.621,10.601,-4.14,35.374,15.46,0.592,18.616,28.313,33.274,37.202,127.425,0.776,Laryngealized,HL,RD
yu’u,4.51,0.482,4.795,0.501,18.456,10.178,-3.878,34.237,15.312,0.578,18.364,27.902,32.908,36.932,127.462,0.78,Laryngealized,HL,RD
yu’u,3.771,0.493,4.942,0.512,18.384,10.477,-3.398,34.079,15.204,0.554,18.167,27.582,32.641,36.735,127.459,0.784,Laryngealized,HL,RD
yu’u,3.438,0.376,4.874,0.398,17.775,10.263,-3.098,33.651,15.414,0.548,17.862,27.177,32.348,36.548,127.374,0.789,Laryngealized,HL,RD
yu’u,2.627,0.334,5.248,0.357,17.743,10.354,-2.761,33.484,15.284,0.525,17.64,26.86,32.067,36.346,127.238,0.793,Laryngealized,HL,RD
yu’u,2.411,0.219,5.3,0.246,17.415,9.893,-2.681,32.897,15.167,0.527,17.348,26.454,31.702,36.062,127.025,0.797,Laryngealized,HL,RD
yu’u,1.978,0.121,5.222,0.15,16.958,9.471,-2.274,32.394,15.083,0.476,16.913,26.028,31.36,35.809,126.777,0.802,Laryngealized,HL,RD
yu’u,1.519,0.009,5.091,0.041,16.721,8.986,-1.781,31.67,14.992,0.465,16.852,25.895,31.214,35.695,126.512,0.806,Laryngealized,HL,RD
yu’u,1.151,-0.046,5.004,-0.011,16.482,8.722,-1.421,31.481,14.782,0.432,16.249,25.428,30.793,35.339,126.242,0.81,Laryngealized,HL,RD
yu’u,1.081,-0.106,5.063,-0.067,16.27,8.171,-1.5,31.162,14.804,0.43,15.705,24.905,30.316,34.967,126.039,0.815,Laryngealized,HL,RD
yu’u,0.505,-0.095,5.472,-0.05,16.412,8.101,-1.418,31.521,14.763,0.419,15.368,24.542,29.98,34.683,125.873,0.819,Laryngealized,HL,RD
yu’u,0.315,-0.172,5.508,-0.121,16.164,7.532,-1.337,30.786,14.635,0.414,15.143,24.358,29.719,34.423,125.752,0.823,Laryngealized,HL,RD
yu’u,-0.206,-0.161,5.748,-0.104,16.371,7.429,-1.141,30.722,14.676,0.389,14.81,24.18,29.525,34.287,125.611,0.828,Laryngealized,HL,RD
yu’u,-0.381,-0.255,5.988,-0.187,16.298,6.881,-1.281,30.304,14.625,0.386,14.317,23.855,29.201,34.044,125.441,0.832,Laryngealized,HL,RD
yu’u,-0.611,-0.357,5.987,-0.28,16.28,6.528,-1.125,30.14,14.614,0.352,14.067,23.823,29.071,33.902,125.219,0.836,Laryngealized,HL,RD
yu’u,-0.577,-0.427,5.906,-0.338,16.321,6.17,-1.145,30.184,14.65,0.344,13.633,23.599,28.792,33.674,124.874,0.841,Laryngealized,HL,RD
yu’u,-0.381,-0.558,5.653,-0.455,16.071,5.856,-1.164,30.382,14.534,0.325,13.104,23.342,28.532,33.508,124.453,0.845,Laryngealized,HL,RD
yu’u,-0.511,-0.625,5.666,-0.51,16.374,5.838,-1.116,30.548,14.38,0.322,12.666,23.199,28.288,33.281,123.913,0.849,Laryngealized,HL,RD
yu’u,-0.451,-0.587,5.75,-0.458,16.724,6.03,-1.331,31.23,14.322,0.316,12.297,23.109,28.109,33.141,123.316,0.853,Laryngealized,HL,RD
yu’u,-0.261,-0.57,5.888,-0.429,16.766,5.828,-1.724,31.463,14.338,0.314,11.917,22.946,27.922,32.98,122.686,0.858,Laryngealized,HL,RD
yu’u,-0.203,-0.537,6.076,-0.381,17.186,5.948,-2.038,32.135,14.581,0.298,11.53,22.893,27.809,32.905,122.006,0.862,Laryngealized,HL,RD
yu’u,0.212,-0.484,5.867,-0.315,17.219,5.751,-2.328,32.56,14.651,0.293,11.237,22.843,27.695,32.838,121.453,0.866,Laryngealized,HL,RD
yu’u,0.613,-0.51,5.36,-0.328,17.095,5.33,-2.348,32.737,14.636,0.29,10.939,22.768,27.543,32.762,121.014,0.871,Laryngealized,HL,RD
yu’u,0.82,-0.528,5.162,-0.326,17.379,5.191,-2.475,33.396,14.536,0.276,10.574,22.643,27.357,32.628,120.796,0.875,Laryngealized,HL,RD
yu’u,0.833,-0.5,4.73,-0.272,17.504,4.979,-2.18,33.09,14.48,0.28,10.218,22.522,27.215,32.553,120.98,0.879,Laryngealized,HL,RD
yu’u,0.9,-0.421,4.652,-0.156,17.65,4.993,-2.282,33.626,14.415,0.262,10.018,22.496,27.112,32.476,121.51,0.884,Laryngealized,HL,RD
yu’u,1.33,-0.286,4.786,0.039,18.003,4.997,-2.939,34.259,14.464,0.253,9.833,22.52,27.048,32.438,122.634,0.888,Laryngealized,HL,RD
yu’u,1.862,-0.184,4.912,0.218,18.149,4.984,-3.674,35.056,14.494,0.247,9.438,22.354,26.862,32.326,124.098,0.892,Laryngealized,HL,RD
yu’u,2.216,-0.107,5.054,0.408,18.613,5.015,-4.245,35.823,14.521,0.238,9.641,22.621,27.017,32.463,125.758,0.897,Laryngealized,HL,RD
yu’u,2.71,-0.182,4.83,0.469,18.452,4.713,-4.583,36.242,14.534,0.214,9.711,22.692,27.049,32.504,127.597,0.901,Laryngealized,HL,RD
yu’u,3.236,-0.32,4.603,0.486,18.327,4.467,-4.985,36.581,14.594,0.192,9.679,22.739,27.013,32.474,129.201,0.905,Laryngealized,HL,RD
yu’u,3.878,-0.511,4.339,0.476,18.046,4.119,-5.422,37.162,14.775,0.18,9.689,22.823,27.047,32.474,130.569,0.909,Laryngealized,HL,RD
yu’u,4.03,-0.58,4.16,0.605,18.008,4.012,-5.478,37.737,14.703,0.176,9.732,22.886,27.081,32.442,131.411,0.914,Laryngealized,HL,RD
yu’u,4.341,-0.537,4.074,0.84,18.152,3.809,-5.753,37.98,14.804,0.17,9.665,22.838,27.037,32.366,131.545,0.918,Laryngealized,HL,RD
yu’u,4.778,-0.412,4.466,1.14,18.668,3.958,-6.638,38.969,0,0,0,0,0,0,131.153,0.922,Laryngealized,HL,RD
yu’u,5.333,-0.325,4.621,1.389,18.629,3.893,-7.432,39.849,0,0,0,0,0,0,130.01,0.927,Laryngealized,HL,RD
yu’u,5.61,-0.024,4.719,1.822,19.01,4.002,-7.946,40.448,0,0,0,0,0,0,128.385,0.931,Laryngealized,HL,RD
yu’u,6.399,0.252,4.539,2.23,19.162,4.132,-8.727,41.532,0,0,0,0,0,0,126.48,0.935,Laryngealized,HL,RD
yu’u,5.775,0.463,4.525,2.555,19.204,4.512,-8.268,40.705,0,0,0,0,0,0,124.302,0.94,Laryngealized,HL,RD
yu’u,5.264,0.734,4.123,2.94,19.152,5.143,-7.576,40.372,0,0,0,0,0,0,122.284,0.944,Laryngealized,HL,RD
yu’u,4.543,1.156,3.704,3.501,19.161,5.912,-6.72,39.521,0,0,0,0,0,0,120.453,0.948,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.055,0.953,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.272,0.957,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.895,0.961,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.071,0.966,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.596,0.97,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.347,0.974,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.324,0.978,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.313,0.983,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.29,0.987,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.223,0.991,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.985,0.996,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.605,1,Laryngealized,HL,RD
yu’u,15.723,0.598,6.141,0.642,17.346,0.282,-17.696,43.865,14.891,0.761,14.457,24.924,29.987,35.033,142.615,0.661,Laryngealized,HL,RD
yu’u,14.948,0.608,5.946,0.642,17.472,0.842,-16.803,43.993,14.975,0.739,14.505,24.973,30.016,35.06,142.232,0.665,Laryngealized,HL,RD
yu’u,15.089,0.488,5.959,0.509,17.051,0.382,-17.049,43.532,15.22,0.741,14.687,25.121,30.089,35.111,142.101,0.669,Laryngealized,HL,RD
yu’u,14.426,0.53,5.92,0.545,17.252,0.841,-16.422,43.485,15.556,0.731,14.957,25.288,30.265,35.249,142.116,0.674,Laryngealized,HL,RD
yu’u,14.455,0.471,5.598,0.48,16.633,0.474,-16.205,43.112,15.723,0.698,15.309,25.616,30.549,35.424,142.25,0.678,Laryngealized,HL,RD
yu’u,13.971,0.564,5.517,0.572,16.89,1.045,-15.71,42.966,15.946,0.677,15.523,25.747,30.658,35.516,142.341,0.682,Laryngealized,HL,RD
yu’u,13.901,0.576,5.463,0.589,16.885,1.214,-15.656,42.893,16.036,0.643,16.076,26.18,31.128,35.884,142.372,0.686,Laryngealized,HL,RD
yu’u,13.955,0.552,5.169,0.566,16.758,1.161,-15.493,42.403,16.078,0.634,16.159,26.205,31.162,35.814,142.297,0.69,Laryngealized,HL,RD
yu’u,13.557,0.677,5.229,0.697,16.957,1.724,-15.222,42.56,16.208,0.625,16.358,26.341,31.3,35.883,142.098,0.695,Laryngealized,HL,RD
yu’u,13.581,0.658,5.209,0.684,16.804,1.454,-15.286,42.185,16.16,0.606,16.872,26.844,31.818,36.308,141.863,0.699,Laryngealized,HL,RD
yu’u,12.944,0.685,5.487,0.717,16.987,1.965,-14.98,42.217,16.285,0.595,16.93,26.876,31.93,36.392,141.573,0.703,Laryngealized,HL,RD
yu’u,13.144,0.589,5.467,0.626,16.742,1.632,-15.215,42.152,16.464,0.581,16.445,26.414,31.642,36.135,141.049,0.707,Laryngealized,HL,RD
yu’u,12.877,0.639,5.088,0.677,16.877,2.031,-14.627,42.239,16.587,0.569,16.739,26.638,31.854,36.242,140.404,0.711,Laryngealized,HL,RD
yu’u,12.683,0.647,5.027,0.687,16.812,2.217,-14.417,42.161,16.485,0.554,16.856,26.725,31.961,36.295,139.697,0.715,Laryngealized,HL,RD
yu’u,12.622,0.606,4.982,0.646,16.738,2.002,-14.359,41.472,16.607,0.543,17.131,26.93,32.14,36.361,139.068,0.72,Laryngealized,HL,RD
yu’u,11.944,0.657,5.085,0.698,16.782,2.659,-13.833,41.868,16.648,0.534,16.812,26.731,32.181,36.398,138.563,0.724,Laryngealized,HL,RD
yu’u,11.812,0.576,4.711,0.617,16.489,2.715,-13.372,41.573,16.65,0.537,16.805,26.703,32.25,36.387,138.211,0.728,Laryngealized,HL,RD
yu’u,11.014,0.639,5.229,0.681,16.616,3.388,-13.14,41.536,16.682,0.53,17.132,26.822,32.372,36.404,138.02,0.732,Laryngealized,HL,RD
yu’u,10.62,0.615,5.19,0.659,16.539,3.442,-12.739,41.035,16.625,0.541,17.343,27.043,32.575,36.454,137.983,0.736,Laryngealized,HL,RD
yu’u,9.926,0.671,5.05,0.718,16.498,3.876,-11.944,40.708,16.65,0.524,17.278,27.022,32.638,36.441,138.101,0.741,Laryngealized,HL,RD
yu’u,9.506,0.661,4.976,0.712,16.209,4.145,-11.486,40.276,16.665,0.523,17.277,27.044,32.662,36.37,138.338,0.745,Laryngealized,HL,RD
yu’u,8.882,0.682,5.008,0.739,16.133,4.249,-10.936,39.184,16.636,0.521,17.253,27.078,32.724,36.366,138.622,0.749,Laryngealized,HL,RD
yu’u,7.793,0.859,4.991,0.925,16.335,4.977,-9.869,38.7,16.573,0.514,17.096,26.923,32.651,36.253,138.887,0.753,Laryngealized,HL,RD
yu’u,7.15,0.871,5.007,0.953,16.128,5.064,-9.267,37.814,16.488,0.505,16.777,26.702,32.469,36.099,139.108,0.757,Laryngealized,HL,RD
yu’u,5.677,0.933,5.321,1.027,16.33,5.82,-8.134,37.081,16.225,0.504,16.581,26.489,32.327,35.95,139.254,0.762,Laryngealized,HL,RD
yu’u,4.9,0.871,5.313,0.986,15.937,5.904,-7.364,36.126,16.134,0.493,16.484,26.39,32.296,35.834,139.285,0.766,Laryngealized,HL,RD
yu’u,3.694,0.923,5.2,1.049,15.821,6.515,-6.057,35.154,15.954,0.5,16.477,26.337,32.192,35.692,139.143,0.77,Laryngealized,HL,RD
yu’u,2.868,0.919,5.043,1.065,15.453,6.622,-5.073,34.173,15.978,0.491,16.312,26.153,32.045,35.6,138.821,0.774,Laryngealized,HL,RD
yu’u,2.398,0.981,5.148,1.136,15.388,6.827,-4.714,33.695,15.828,0.489,16.223,26.113,32,35.516,138.362,0.778,Laryngealized,HL,RD
yu’u,1.456,1.098,5.224,1.264,15.402,7.549,-3.846,33.023,15.882,0.476,16.15,25.996,31.902,35.418,137.801,0.782,Laryngealized,HL,RD
yu’u,0.702,1.141,5.061,1.316,15.185,7.801,-2.929,32.073,15.687,0.472,16.063,25.925,31.822,35.32,137.253,0.787,Laryngealized,HL,RD
yu’u,-0.275,1.203,5.208,1.389,15.269,8.378,-2.086,31.405,15.499,0.457,16.559,26.335,32.184,35.634,136.76,0.791,Laryngealized,HL,RD
yu’u,-1,1.185,5.292,1.383,15.129,8.432,-1.424,30.367,15.326,0.46,16.273,26.151,31.986,35.452,136.294,0.795,Laryngealized,HL,RD
yu’u,-1.762,1.232,5.296,1.444,15.175,8.637,-0.636,29.491,15.318,0.433,16.096,25.968,31.798,35.281,135.825,0.799,Laryngealized,HL,RD
yu’u,-2.33,1.3,5.203,1.525,15.099,8.927,0.053,29.159,15.353,0.436,16.034,25.87,31.728,35.272,135.328,0.803,Laryngealized,HL,RD
yu’u,-2.894,1.307,4.984,1.547,15.079,8.838,0.871,27.827,15.273,0.417,16.031,25.828,31.641,35.169,134.815,0.808,Laryngealized,HL,RD
yu’u,-3.488,1.435,4.98,1.69,15.286,9.155,1.496,27.506,15.219,0.416,15.83,25.587,31.404,34.992,134.304,0.812,Laryngealized,HL,RD
yu’u,-3.952,1.506,4.694,1.779,15.485,9.285,2.285,27.544,15.228,0.411,15.589,25.364,31.192,34.839,133.843,0.816,Laryngealized,HL,RD
yu’u,-4.473,1.593,4.787,1.883,15.634,9.58,2.733,27.333,15.083,0.405,15.304,25.049,30.951,34.712,133.279,0.82,Laryngealized,HL,RD
yu’u,-4.855,1.613,4.738,1.918,15.854,9.65,3.199,27.337,14.989,0.388,15.187,24.92,30.772,34.561,132.501,0.824,Laryngealized,HL,RD
yu’u,-5.262,1.679,4.894,1.998,16.231,9.826,3.483,27.089,14.955,0.385,14.876,24.656,30.565,34.464,131.428,0.828,Laryngealized,HL,RD
yu’u,-5.26,1.73,4.686,2.055,16.428,9.926,3.708,27.084,14.757,0.37,14.65,24.432,30.337,34.302,130.194,0.833,Laryngealized,HL,RD
yu’u,-5.343,1.779,4.523,2.108,16.6,9.922,3.963,26.64,14.537,0.363,14.419,24.297,30.169,34.205,128.806,0.837,Laryngealized,HL,RD
yu’u,-5.503,1.875,4.775,2.196,16.925,10.248,3.86,26.729,14.436,0.364,14.108,24.043,29.906,34.001,127.451,0.841,Laryngealized,HL,RD
yu’u,-5.391,1.99,4.394,2.306,17.181,10.367,4.114,26.574,14.53,0.357,13.779,23.801,29.657,33.825,126.209,0.845,Laryngealized,HL,RD
yu’u,-5.861,2.2,4.371,2.506,17.704,10.86,4.598,27.224,14.395,0.351,13.341,23.497,29.344,33.623,124.972,0.849,Laryngealized,HL,RD
yu’u,-5.875,2.316,4.41,2.616,17.827,10.833,4.54,27.148,14.464,0.346,13.097,23.381,29.216,33.557,123.769,0.854,Laryngealized,HL,RD
yu’u,-6.148,2.507,4.409,2.804,18.098,11.386,4.773,27.311,14.439,0.34,12.736,23.19,29.038,33.426,122.719,0.858,Laryngealized,HL,RD
yu’u,-5.974,2.619,3.764,2.915,18.268,11.487,5.199,27.188,14.35,0.336,12.418,23.023,28.909,33.374,121.911,0.862,Laryngealized,HL,RD
yu’u,-6.189,2.657,3.343,2.971,18.38,11.383,5.781,26.986,14.476,0.329,12.108,22.844,28.709,33.222,121.523,0.866,Laryngealized,HL,RD
yu’u,-5.874,2.706,2.983,3.048,18.508,11.308,5.81,27.178,14.429,0.309,11.628,22.431,28.276,32.848,121.469,0.87,Laryngealized,HL,RD
yu’u,-5.77,2.803,2.755,3.208,18.725,11.462,5.948,27.413,14.466,0.302,10.993,22.021,27.913,32.582,122.016,0.874,Laryngealized,HL,RD
yu’u,-5.822,2.924,2.459,3.419,18.981,11.865,6.315,27.681,14.315,0.286,10.468,21.682,27.617,32.39,123.006,0.879,Laryngealized,HL,RD
yu’u,-6.094,2.976,2.285,3.602,19.277,12.319,6.813,27.961,14.241,0.279,10.241,21.618,27.586,32.423,124.269,0.883,Laryngealized,HL,RD
yu’u,-6.082,2.995,2.332,3.78,19.628,12.582,6.781,28.058,14.106,0.265,9.735,21.352,27.336,32.212,125.761,0.887,Laryngealized,HL,RD
yu’u,-5.677,2.969,2.291,3.981,19.663,12.686,6.479,28.415,14.066,0.257,9.542,21.278,27.252,32.195,127.105,0.891,Laryngealized,HL,RD
yu’u,-5.682,2.899,2.307,4.142,19.849,12.7,6.427,28.4,13.993,0.216,9.44,21.362,27.338,32.294,128.29,0.895,Laryngealized,HL,RD
yu’u,-5.266,2.726,1.994,4.315,19.75,12.469,6.357,27.954,13.998,0.205,9.32,21.336,27.304,32.28,129.082,0.9,Laryngealized,HL,RD
yu’u,-5.21,2.638,2.05,4.545,19.81,12.59,6.222,28.467,13.905,0.179,9.219,21.455,27.418,32.481,129.351,0.904,Laryngealized,HL,RD
yu’u,-4.913,2.547,2.058,4.851,19.842,12.575,5.938,28.362,13.879,0.173,9.137,21.538,27.49,32.593,129.277,0.908,Laryngealized,HL,RD
yu’u,-4.864,2.525,2.19,5.196,20.018,12.91,5.793,29.227,13.853,0.169,9.295,21.781,27.625,32.692,128.615,0.912,Laryngealized,HL,RD
yu’u,-4.611,2.443,2.276,5.494,20.017,13.102,5.496,29.889,13.927,0.164,9.351,21.925,27.714,32.784,127.478,0.916,Laryngealized,HL,RD
yu’u,-4.29,2.409,2.093,5.814,20.048,13.292,5.361,30.427,0,0,0,0,0,0,126.05,0.921,Laryngealized,HL,RD
yu’u,-3.94,2.443,1.871,6.249,20.219,13.457,5.222,31.054,0,0,0,0,0,0,124.378,0.925,Laryngealized,HL,RD
yu’u,-2.699,2.464,1.924,6.675,20.194,13.051,3.857,32.36,0,0,0,0,0,0,122.748,0.929,Laryngealized,HL,RD
yu’u,-1.564,2.516,1.681,7.092,20.09,12.587,2.799,32.881,0,0,0,0,0,0,121.414,0.933,Laryngealized,HL,RD
yu’u,-0.644,2.601,1.486,7.48,20.292,12.461,1.906,34.726,0,0,0,0,0,0,120.453,0.937,Laryngealized,HL,RD
yu’u,-2.32,2.567,2.231,10.227,22.3,14.373,2.902,33.009,0,0,0,0,0,0,119.838,0.941,Laryngealized,HL,RD
yu’u,-4.254,2.477,3.297,12.863,24.106,16.382,3.883,31.68,0,0,0,0,0,0,119.234,0.946,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.668,0.95,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.083,0.954,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.469,0.958,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.915,0.962,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.416,0.967,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.723,0.971,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.956,0.975,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.152,0.979,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.478,0.983,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.888,0.987,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.446,0.992,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.113,0.996,Laryngealized,HL,RD
yu’u,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.817,1,Laryngealized,HL,RD
yu’u,10.159,0.694,5.587,0.699,15.366,8.912,-10.434,39.04,15.759,0.86,16.16,26.825,31.556,36.182,137.642,0.662,Laryngealized,HL,RD
yu’u,9.25,0.839,5.415,0.845,15.415,8.958,-9.507,38.383,15.86,0.795,15.513,26.228,31.081,35.84,137.014,0.667,Laryngealized,HL,RD
yu’u,8.713,0.92,4.975,0.928,15.345,8.82,-8.686,37.796,15.615,0.787,15.377,26.089,30.894,35.624,136.313,0.671,Laryngealized,HL,RD
yu’u,7.744,0.937,4.66,0.95,15.076,8.61,-7.552,37.049,15.602,0.738,15.163,25.836,30.627,35.397,135.615,0.675,Laryngealized,HL,RD
yu’u,6.582,0.994,4.608,1.011,15.02,8.584,-6.485,36.054,15.686,0.723,15.145,25.803,30.611,35.359,135.013,0.68,Laryngealized,HL,RD
yu’u,5.935,1.077,4.08,1.103,14.916,8.146,-5.464,34.741,15.706,0.708,14.581,25.365,30.385,35.24,134.49,0.684,Laryngealized,HL,RD
yu’u,5.107,1.162,4.198,1.197,14.852,8.165,-4.898,34.274,15.828,0.698,14.535,25.274,30.321,35.216,134.047,0.688,Laryngealized,HL,RD
yu’u,4.317,1.216,4.196,1.264,14.886,7.88,-4.247,33.207,15.889,0.67,14.499,25.252,30.353,35.185,133.665,0.693,Laryngealized,HL,RD
yu’u,3.522,1.382,4.092,1.44,14.97,7.98,-3.484,32.568,15.938,0.666,14.696,25.405,30.543,35.364,133.389,0.697,Laryngealized,HL,RD
yu’u,2.569,1.535,3.858,1.612,15.319,8.054,-2.43,32.1,16.087,0.622,14.739,25.458,30.61,35.412,133.146,0.701,Laryngealized,HL,RD
yu’u,2.11,1.526,3.607,1.62,15.213,7.693,-1.851,31.37,16.236,0.611,14.671,25.378,30.605,35.444,132.913,0.706,Laryngealized,HL,RD
yu’u,1.369,1.577,3.55,1.688,15.565,7.63,-1.178,30.816,16.208,0.58,14.714,25.321,30.58,35.431,132.704,0.71,Laryngealized,HL,RD
yu’u,0.736,1.617,3.233,1.754,15.787,7.492,-0.335,29.969,16.031,0.572,14.595,25.181,30.479,35.3,132.486,0.714,Laryngealized,HL,RD
yu’u,-0.148,1.652,3.235,1.813,16.066,7.635,0.445,29.444,16.159,0.563,14.645,25.186,30.496,35.251,132.317,0.719,Laryngealized,HL,RD
yu’u,-1.139,1.627,3.294,1.817,16.258,7.575,1.283,28.889,16.201,0.54,14.854,25.278,30.599,35.28,132.136,0.723,Laryngealized,HL,RD
yu’u,-1.673,1.666,3.322,1.893,16.665,7.613,1.712,28.75,16.156,0.533,14.98,25.364,30.719,35.322,131.942,0.727,Laryngealized,HL,RD
